1,Dun Morogh
3495,Dawnstar Spire
3496,Farstrider Enclave
3497,An'daroth
3498,An'telas
3499,An'owyn
3500,Deatholme
3501,Bleeding Ziggurat
3502,Howling Ziggurat
3503,Shalandis Isle
3504,Toryl Estate
3505,Underlight Mines
3506,Andilien Estate
3507,Hatchet Hills
3508,Amani Pass
3509,Sungraze Peak
3510,Amani Catacombs
3511,Tower of the Damned
3512,Zeb'Sora
3513,Lake Elrendar
3514,The Dead Scar
3515,Elrendar River
3516,Zeb'Tela
3517,Zeb'Nowa
3518,Nagrand
3519,Terokkar Forest
3520,Shadowmoon Valley
3521,Zangarmarsh
3522,Blade's Edge Mountains
3523,Netherstorm
3524,Azuremyst Isle
3525,Bloodmyst Isle
3526,Ammen Vale
3527,Crash Site
3528,Silverline Lake
3529,Nestlewood Thicket
3530,Shadow Ridge
3531,Skulking Row
3532,Dawning Lane
3533,Ruins of Silvermoon
3534,Feth's Way
3536,Thrallmar
3537,Borean Tundra
3538,Honor Hold
3539,The Stair of Destiny
3540,Twisting Nether
3541,Forge Camp: Mageddon
3542,The Path of Glory
3543,The Great Fissure
3544,Plain of Shards
3545,Hellfire Citadel
3546,Expedition Armory
3547,Throne of Kil'jaeden
3548,Forge Camp: Rage
3549,Invasion Point: Annihilator
3550,Borune Ruins
3551,Ruins of Sha'naar
3552,Temple of Telhamat
3553,Pools of Aggonar
3554,Falcon Watch
3555,Mag'har Post
3556,Den of Haal'esh
3557,The Exodar
3558,Elrendar Falls
3559,Nestlewood Hills
3560,Ammen Fields
3561,The Sacred Grove
3562,Hellfire Ramparts
3563,Hellfire Citadel
3564,Emberglade
3565,Cenarion Refuge
3566,Moonwing Den
3567,Pod Cluster
3568,Pod Wreckage
3569,Tides' Hollow
3570,Wrathscale Point
3571,Bristlelimb Village
3572,Stillpine Hold
3573,Odesyus' Landing
3574,Valaar's Berth
3575,Silting Shore
3576,Azure Watch
3577,Geezle's Camp
3578,Menagerie Wreckage
3579,Traitor's Cove
3580,Wildwind Peak
3581,Wildwind Path
3582,Zeth'Gor
3583,Beryl Coast
3584,Blood Watch
3585,Bladewood
3586,The Vector Coil
3587,The Warp Piston
3588,The Cryo-Core
3589,The Crimson Reach
3590,Wrathscale Lair
3591,Ruins of Loreth'Aran
3592,Nazzivian
3593,Axxarien
3594,Blacksilt Shore
3595,The Foul Pool
3596,The Hidden Reef
3597,Amberweb Pass
3598,Wyrmscar Island
3599,Talon Stand
3600,Bristlelimb Enclave
3601,Ragefeather Ridge
3602,Kessel's Crossing
3603,Tel'athion's Camp
3604,The Bloodcursed Reef
3605,Hyjal Past
3606,Hyjal Summit
3607,Serpentshrine Cavern
3608,Vindicator's Rest
3609,Unused3
3610,Burning Blade Ruins
3611,Clan Watch
3612,Bloodcurse Isle
3613,Garadar
3614,Skysong Lake
3615,Throne of the Elements
3616,Laughing Skull Ruins
3617,Warmaul Hill
3618,Gruul's Lair
3619,Auren Ridge
3620,Auren Falls
3621,Lake Sunspring
3622,Sunspring Post
3623,Aeris Landing
3624,Forge Camp: Fear
3625,Forge Camp: Hate
3626,Telaar
3627,Northwind Cleft
3628,Halaa
3629,Southwind Cleft
3630,Oshu'gun
3631,Spirit Fields
3632,Shamanar
3633,Ancestral Grounds
3634,Windyreed Village
3635,Unused2
3636,Elemental Plateau
3637,Kil'sorrow Fortress
3638,The Ring of Trials
3639,Silvermyst Isle
3640,Daggerfen Village
3641,Umbrafen Village
3642,Feralfen Village
3643,Bloodscale Enclave
3644,Telredor
3645,Zabra'jin
3646,Quagg Ridge
3647,The Spawning Glen
3648,The Dead Mire
3649,Sporeggar
3650,Ango'rosh Grounds
3651,Ango'rosh Stronghold
3652,Funggor Cavern
3653,Serpent Lake
3654,The Drain
3655,Umbrafen Lake
3656,Marshlight Lake
3657,Portal Clearing
3658,Sporewind Lake
3659,The Lagoon
3660,Blades' Run
3661,Blade Tooth Canyon
3662,Commons Hall
3663,Derelict Manor
3664,Huntress of the Sun
3665,Falconwing Square
3666,Halaani Basin
3667,Hewn Bog
3668,Boha'mu Ruins
3669,The Stadium
3670,The Overlook
3671,Broken Hill
3672,Mag'hari Procession
3673,Nesingwary Safari
3674,Cenarion Thicket
3675,Tuurem
3676,Veil Shienor
3677,Veil Skith
3678,Veil Shalas
3679,Skettis
3680,Blackwind Valley
3681,Firewing Point
3682,Grangol'var Village
3683,Stonebreaker Hold
3684,Allerian Stronghold
3685,Bonechewer Ruins
3686,Veil Lithic
3687,Olembas
3688,Auchindoun
3689,Veil Reskk
3690,Blackwind Lake
3691,Lake Ere'Noru
3692,Lake Jorune
3693,Skethyl Mountains
3694,Misty Ridge
3695,The Broken Hills
3696,The Barrier Hills
3697,The Bone Wastes
3698,Nagrand Arena
3699,Laughing Skull Courtyard
3700,The Ring of Blood
3701,Arena Floor
3702,Blade's Edge Arena
3703,Shattrath City
3704,The Shepherd's Gate
3705,Telaari Basin
3706,The Dark Portal
3707,Alliance Base
3708,Horde Encampment
3709,Night Elf Village
3710,Nordrassil
3711,Sholazar Basin
3712,Area 52
3713,The Blood Furnace
3714,The Shattered Halls
3715,The Steamvault
3716,The Underbog
3717,The Slave Pens
3718,Swamprat Post
3719,Bleeding Hollow Ruins
3720,Twin Spire Ruins
3721,The Crumbling Waste
3722,Manaforge Ara
3723,Arklon Ruins
3724,Cosmowrench
3725,Ruins of Enkaat
3726,Manaforge B'naar
3727,The Scrap Field
3728,The Vortex Fields
3729,The Heap
3730,Manaforge Coruu
3731,The Tempest Rift
3732,Kirin'Var Village
3733,The Violet Tower
3734,Manaforge Duro
3735,Voidwind Plateau
3736,Manaforge Ultris
3737,Celestial Ridge
3738,The Stormspire
3739,Forge Base: Oblivion
3740,Forge Base: Gehenna
3741,Ruins of Farahlon
3742,Socrethar's Seat
3743,Legion Hold
3744,Shadowmoon Village
3745,Wildhammer Stronghold
3746,The Hand of Gul'dan
3747,The Fel Pits
3748,The Deathforge
3749,Coilskar Cistern
3750,Coilskar Point
3751,Sunfire Point
3752,Illidari Point
3753,Ruins of Baa'ri
3754,Altar of Sha'tar
3755,The Stair of Doom
3756,Ruins of Karabor
3757,Ata'mal Terrace
3758,Netherwing Fields
3759,Netherwing Ledge
3760,The Barrier Hills
3761,The High Path
3762,Windyreed Pass
3763,Zangar Ridge
3764,The Twilight Ridge
3765,Razorthorn Trail
3766,Orebor Harborage
3767,Blades' Run
3768,Jagged Ridge
3769,Thunderlord Stronghold
3770,Blade Tooth Canyon
3771,The Living Grove
3772,Sylvanaar
3773,Bladespire Hold
3774,Gruul's Lair
3775,Circle of Blood
3776,Bloodmaul Outpost
3777,Bloodmaul Camp
3778,Draenethyst Mine
3779,Trogma's Claim
3780,Blackwing Coven
3781,Grishnath
3782,Veil Lashh
3783,Veil Vekh
3784,Forge Camp: Terror
3785,Forge Camp: Wrath
3786,Ogri'la
3787,Forge Camp: Anger
3788,The Low Path
3789,Shadow Labyrinth
3790,Auchenai Crypts
3791,Sethekk Halls
3792,Mana-Tombs
3793,Felspark Ravine
3794,Valley of Bones
3795,Sha'naari Wastes
3796,The Warp Fields
3797,Fallen Sky Ridge
3798,Haal'eshi Gorge
3799,Stonewall Canyon
3800,Thornfang Hill
3801,Mag'har Grounds
3802,Void Ridge
3803,The Abyssal Shelf
3804,The Legion Front
3805,Zul'Aman
3806,Supply Caravan
3807,Reaver's Fall
3808,Cenarion Post
3809,Southern Rampart
3810,Northern Rampart
3811,Gor'gaz Outpost
3812,Spinebreaker Post
3813,The Path of Anguish
3814,East Supply Caravan
3815,Expedition Point
3816,Zeppelin Crash
3817,Testing
3818,Bloodscale Grounds
3819,Darkcrest Enclave
3820,Eye of the Storm
3821,Warden's Cage
3822,Eclipse Point
3823,Isle of Tribulations
3824,Bloodmaul Ravine
3825,Dragons' End
3826,Daggermaw Canyon
3827,Vekhaar Stand
3828,Ruuan Weald
3829,Veil Ruuan
3830,Raven's Wood
3831,Death's Door
3832,Vortex Summit
3833,Razor Ridge
3834,Ridge of Madness
3835,Dustquill Ravine
3836,Magtheridon's Lair
3837,Sunfury Hold
3838,Spinebreaker Mountains
3839,Abandoned Armory
3840,The Black Temple
3841,Darkcrest Shore
3842,Tempest Keep
3844,Mok'Nathal Village
3845,Tempest Keep
3846,The Arcatraz
3847,The Botanica
3848,The Arcatraz
3849,The Mechanar
3850,Netherstone
3851,Midrealm Post
3852,Tuluman's Landing
3854,Protectorate Watch Post
3855,Circle of Blood Arena
3856,Elrendar Crossing
3857,Ammen Ford
3858,Razorthorn Shelf
3859,Silmyr Lake
3860,Raastok Glade
3861,Thalassian Pass
3862,Churning Gulch
3863,Broken Wilds
3864,Bash'ir Landing
3865,Crystal Spine
3866,Skald
3867,Bladed Gulch
3868,Gyro-Plank Bridge
3869,Mage Tower
3870,Blood Elf Tower
3871,Draenei Ruins
3872,Fel Reaver Ruins
3873,The Proving Grounds
3874,Eco-Dome Farfield
3875,Eco-Dome Skyperch
3876,Eco-Dome Sutheron
3877,Eco-Dome Midrealm
3878,Ethereum Staging Grounds
3879,Chapel Yard
3880,Access Shaft Zeon
3881,Trelleum Mine
3882,Invasion Point: Destroyer
3883,Camp of Boom
3884,Spinebreaker Pass
3885,Netherweb Ridge
3886,Derelict Caravan
3887,Refugee Caravan
3888,Shadow Tomb
3889,Veil Rhaze
3890,Tomb of Lights
3891,Carrion Hill
3892,Writhing Mound
3893,Ring of Observance
3894,Auchenai Grounds
3895,Cenarion Watchpost
3896,Aldor Rise
3897,Terrace of Light
3898,Scryer's Tier
3899,Lower City
3900,Invasion Point: Overlord
3901,Allerian Post
3902,Stonebreaker Camp
3903,Boulder'mok
3904,Cursed Hollow
3905,Coilfang Reservoir
3906,The Bloodwash
3907,Veridian Point
3908,Middenvale
3909,The Lost Fold
3910,Mystwood
3911,Tranquil Shore
3912,Goldenbough Pass
3913,Runestone Falithas
3914,Runestone Shan'dor
3915,Fairbridge Strand
3916,Moongraze Woods
3917,Auchindoun
3918,Toshley's Station
3919,Singing Ridge
3920,Shatter Point
3921,Arklonis Ridge
3922,Bladespire Outpost
3923,Gruul's Lair
3924,Northmaul Tower
3925,Southmaul Tower
3926,Shattered Plains
3927,Oronok's Farm
3928,The Altar of Damnation
3929,The Path of Conquest
3930,Eclipsion Fields
3931,Bladespire Grounds
3932,Sketh'lon Base Camp
3933,Sketh'lon Wreckage
3934,Town Square
3935,Wizard Row
3936,Deathforge Tower
3937,Slag Watch
3938,Sanctum of the Stars
3939,Dragonmaw Fortress
3940,The Fetid Pool
3941,Test
3942,Razaan's Landing
3943,Invasion Point: Cataclysm
3944,The Altar of Shadows
3945,Netherwing Pass
3946,Wayne's Refuge
3947,The Scalding Pools
3948,Brian and Pat Test
3949,Magma Fields
3950,Crimson Watch
3951,Evergrove
3952,Wyrmskull Bridge
3953,Scalewing Shelf
3954,Wyrmskull Tunnel
3955,Hellfire Basin
3956,The Shadow Stair
3957,Sha'tari Outpost
3958,Sha'tari Base Camp
3959,Black Temple
3960,Soulgrinder's Barrow
3961,Sorrow Wing Point
3962,Vim'gol's Circle
3963,Dragonspine Ridge
3964,Skyguard Outpost
3965,Netherwing Mines
3966,Dragonmaw Base Camp
3967,Dragonmaw Skyway
3968,Ruins of Lordaeron
3969,Rivendark's Perch
3970,Obsidia's Perch
3971,Insidion's Perch
3972,Furywing's Perch
3973,Blackwind Landing
3974,Veil Harr'ik
3975,Terokk's Rest
3976,Veil Ala'rak
3977,Upper Veil Shil'ak
3978,Lower Veil Shil'ak
3979,The Frozen Sea
3980,Daggercap Bay
3981,Valgarde
3982,Wyrmskull Village
3983,Utgarde Keep
3984,Nifflevar
3985,Falls of Ymiron
3986,Echo Reach
3987,The Isle of Spears
3988,Kamagua
3989,Garvan's Reef
3990,Scalawag Point
3991,New Agamand
3992,The Ancient Lift
3993,Westguard Turret
3994,Halgrind
3995,The Laughing Stand
3996,Baelgun's Excavation Site
3997,Explorers' League Outpost
3998,Westguard Keep
3999,Steel Gate
4000,Vengeance Landing
4001,Baleheim
4002,Skorn
4003,Fort Wildervar
4004,Vileprey Village
4005,Ivald's Ruin
4006,Gjalerbron
4007,Tomb of the Lost Kings
4008,Shartuul's Transporter
4009,Illidari Training Grounds
4010,Mudsprocket
4018,Camp Winterhoof
4019,Development Land
4020,Mightstone Quarry
4021,Bloodspore Plains
4022,Gammoth
4023,Amber Ledge
4024,Coldarra
4025,The Westrift
4026,The Transitus Stair
4027,Coast of Echoes
4028,Riplash Strand
4029,Riplash Ruins
4030,Coast of Idols
4031,Pal'ea
4032,Valiance Keep
4033,Winterfin Village
4034,The Borean Wall
4035,The Geyser Fields
4036,Fizzcrank Pumping Station
4037,Taunka'le Village
4038,Magnamoth Caverns
4039,Coldrock Quarry
4040,Njord's Breath Bay
4041,Kaskala
4042,Transborea
4043,The Flood Plains
4046,Direhorn Post
4047,Nat's Landing
4048,Ember Clutch
4049,Tabetha's Farm
4050,Derelict Strand
4051,The Frozen Glade
4052,The Vibrant Glade
4053,The Twisted Glade
4054,Rivenwood
4055,Caldemere Lake
4056,Utgarde Catacombs
4057,Shield Hill
4058,Lake Cauldros
4059,Cauldros Isle
4060,Bleeding Vale
4061,Giants' Run
4062,Apothecary Camp
4063,Ember Spear Tower
4064,Shattered Straits
4065,Gjalerhorn
4066,Frostblade Peak
4067,Plaguewood Tower
4068,West Spear Tower
4069,North Spear Tower
4070,Chillmere Coast
4071,Whisper Gulch
4072,Sub zone
4073,Winter's Terrace
4074,The Waking Halls
4075,Sunwell Plateau
4076,Reuse Me 7
4077,Sorlof's Strand
4078,Razorthorn Rise
4079,Frostblade Pass
4080,Isle of Quel'Danas
4081,The Dawnchaser
4082,The Sin'loren
4083,Silvermoon's Pride
4084,The Bloodoath
4085,Shattered Sun Staging Area
4086,Sun's Reach Sanctum
4087,Sun's Reach Harbor
4088,Sun's Reach Armory
4089,Dawnstar Village
4090,The Dawning Square
4091,Greengill Coast
4092,The Dead Scar
4093,The Sun Forge
4094,Sunwell Plateau
4095,Magisters' Terrace
4096,Claytön's WoWEdit Land
4097,Winterfin Caverns
4098,Glimmer Bay
4099,Winterfin Retreat
4100,The Culling of Stratholme
4101,Sands of Nasam
4102,Krom's Landing
4103,Nasam's Talon
4104,Echo Cove
4105,Beryl Point
4106,Garrosh's Landing
4107,Warsong Jetty
4108,Fizzcrank Airstrip
4109,Lake Kum'uya
4110,Farshire Fields
4111,Farshire
4112,Farshire Lighthouse
4113,Unu'pe
4114,Death's Stand
4115,The Abandoned Reach
4116,Scalding Pools
4117,Steam Springs
4118,Talramas
4119,Festering Pools
4120,The Nexus
4121,Transitus Shield
4122,Bor'gorok Outpost
4123,Magmoth
4124,The Dens of Dying
4125,Temple City of En'kilah
4126,The Wailing Ziggurat
4127,Steeljaw's Caravan
4128,Naxxanar
4129,Warsong Hold
4130,Plains of Nasam
4131,Magisters' Terrace
4132,Ruins of Eldra'nath
4133,Charred Rise
4134,Blistering Pool
4135,Spire of Blood
4136,Spire of Decay
4137,Spire of Pain
4138,Frozen Reach
4139,Parhelion Plaza
4140,The Dead Scar
4141,Torp's Farm
4142,Warsong Granary
4143,Warsong Slaughterhouse
4144,Warsong Farms Outpost
4145,West Point Station
4146,North Point Station
4147,Mid Point Station
4148,South Point Station
4149,D.E.H.T.A. Encampment
4150,Kaw's Roost
4151,Westwind Refugee Camp
4152,Moa'ki Harbor
4153,Indu'le Village
4154,Snowfall Glade
4155,The Half Shell
4156,Surge Needle
4157,Moonrest Gardens
4158,Stars' Rest
4159,Westfall Brigade Encampment
4160,Lothalor Woodlands
4161,Wyrmrest Temple
4162,Icemist Falls
4163,Icemist Village
4164,The Pit of Narjun
4165,Agmar's Hammer
4166,Lake Indu'le
4167,Obsidian Dragonshrine
4168,Ruby Dragonshrine
4169,Fordragon Hold
4170,Kor'kron Vanguard
4171,The Court of Skulls
4172,Angrathar the Wrathgate
4173,Galakrond's Rest
4174,The Wicked Coil
4175,Bronze Dragonshrine
4176,The Mirror of Dawn
4177,Wintergarde Keep
4178,Wintergarde Mine
4179,Emerald Dragonshrine
4180,New Hearthglen
4181,Crusader's Landing
4182,Sinner's Folly
4183,Azure Dragonshrine
4184,Path of the Titans
4185,The Forgotten Shore
4186,Venomspite
4187,The Crystal Vice
4188,The Carrion Fields
4189,Onslaught Base Camp
4190,Thorson's Post
4191,Light's Trust
4192,Frostmourne Cavern
4193,Scarlet Point
4194,Jintha'kalar
4195,Ice Heart Cavern
4196,Drak'Tharon Keep
4197,Wintergrasp
4198,Kili'ua's Atoll
4199,Silverbrook
4200,Vordrassil's Heart
4201,Vordrassil's Tears
4202,Vordrassil's Tears
4203,Vordrassil's Limb
4204,Amberpine Lodge
4205,Solstice Village
4206,Conquest Hold
4207,Voldrune
4208,Granite Springs
4209,Zeb'Halak
4210,Drak'Tharon Keep
4211,Camp Oneqwah
4212,Eastwind Shore
4213,The Broken Bluffs
4214,Boulder Hills
4215,Rage Fang Shrine
4216,Drakil'jin Ruins
4217,Blackriver Logging Camp
4218,Heart's Blood Shrine
4219,Hollowstone Mine
4220,Dun Argol
4221,Thor Modan
4222,Blue Sky Logging Grounds
4223,Maw of Neltharion
4224,The Briny Pinnacle
4225,Glittering Strand
4226,Iskaal
4227,Dragon's Fall
4228,The Oculus
4229,Prospector's Point
4230,Coldwind Heights
4231,Redwood Trading Post
4232,Vengeance Pass
4233,Dawn's Reach
4234,Naxxramas
4235,Heartwood Trading Post
4236,Evergreen Trading Post
4237,Spruce Point Post
4238,White Pine Trading Post
4239,Aspen Grove Post
4240,Forest's Edge Post
4241,Eldritch Heights
4242,Venture Bay
4243,Wintergarde Crypt
4244,Bloodmoon Isle
4245,Shadowfang Tower
4246,Wintergarde Mausoleum
4247,Duskhowl Den
4248,The Conquest Pit
4249,The Path of Iron
4250,Ruins of Tethys
4251,Silverbrook Hills
4252,The Broken Bluffs
4253,7th Legion Front
4254,The Dragon Wastes
4255,Ruins of Drak'Zin
4256,Drak'Mar Lake
4257,Dragonspine Tributary
4258,The North Sea
4259,Drak'ural
4260,Thorvald's Camp
4261,Ghostblade Post
4262,Ashwood Post
4263,Lydell's Ambush
4264,Halls of Stone
4265,The Nexus
4266,Harkor's Camp
4267,Vordrassil Pass
4268,Ruuna's Camp
4269,Shrine of Scales
4270,Drak'atal Passage
4271,Utgarde Pinnacle
4272,Halls of Lightning
4273,Ulduar
4275,The Argent Stand
4276,Altar of Sseratus
4277,Azjol-Nerub
4278,Drak'Sotra Fields
4279,Drak'Sotra
4280,Drak'Agal
4281,Acherus: The Ebon Hold
4282,The Avalanche
4283,The Lost Lands
4284,Nesingwary Base Camp
4285,The Seabreach Flow
4286,The Bones of Nozronn
4287,Kartak's Hold
4288,Sparktouched Haven
4289,The Path of the Lifewarden
4290,River's Heart
4291,Rainspeaker Canopy
4292,Frenzyheart Hill
4293,Wildgrowth Mangal
4294,Heb'Valok
4295,The Sundered Shard
4296,The Lifeblood Pillar
4297,Mosswalker Village
4298,Plaguelands: The Scarlet Enclave
4299,Kolramas
4300,Waygate
4302,The Skyreach Pillar
4303,Hardknuckle Clearing
4304,Sapphire Hive
4306,Mistwhisper Refuge
4307,The Glimmering Pillar
4308,Spearborn Encampment
4309,Drak'Tharon Keep
4310,Zeramas
4311,Reliquary of Agony
4312,Ebon Watch
4313,Thrym's End
4314,Voltarus
4315,Reliquary of Pain
4316,Rageclaw Den
4317,Light's Breach
4318,Pools of Zha'Jin
4319,Zim'Abwa
4320,Amphitheater of Anguish
4321,Altar of Rhunok
4322,Altar of Har'koa
4323,Zim'Torga
4324,Pools of Jin'Alai
4325,Altar of Quetz'lun
4326,Heb'Drakkar
4327,Drak'Mabwa
4328,Zim'Rhuk
4329,Altar of Mam'toth
4342,Acherus: The Ebon Hold
4343,New Avalon
4344,New Avalon Fields
4345,New Avalon Orchard
4346,New Avalon Town Hall
4347,Havenshire
4348,Havenshire Farms
4349,Havenshire Lumber Mill
4350,Havenshire Stables
4351,Scarlet Hold
4352,Chapel of the Crimson Flame
4353,Light's Point Tower
4354,Light's Point
4355,Crypt of Remembrance
4356,Death's Breach
4357,The Noxious Glade
4358,Tyr's Hand
4359,King's Harbor
4360,Scarlet Overlook
4361,Light's Hope Chapel
4362,Sinner's Folly
4363,Pestilent Scar
4364,Browman Mill
4365,Havenshire Mine
4366,Ursoc's Den
4367,The Blight Line
4368,The Bonefields
4369,Dorian's Outpost
4371,Mam'toth Crater
4372,Zol'Maz Stronghold
4373,Zol'Heb
4374,Rageclaw Lake
4375,Gundrak
4376,The Savage Thicket
4377,New Avalon Forge
4378,Dalaran Arena
4379,Valgarde
4380,Westguard Inn
4381,Waygate
4382,The Shaper's Terrace
4383,Lakeside Landing
4384,Strand of the Ancients
4385,Bittertide Lake
4386,Rainspeaker Rapids
4387,Frenzyheart River
4388,Wintergrasp River
4389,The Suntouched Pillar
4390,Frigid Breach
4391,Swindlegrin's Dig
4392,The Stormwright's Shelf
4393,Death's Hand Encampment
4394,Scarlet Tavern
4395,Dalaran
4396,Nozzlerust Post
4399,Farshire Mine
4400,The Mosslight Pillar
4401,Saragosa's Landing
4402,Vengeance Lift
4403,Balejar Watch
4404,New Agamand Inn
4405,Passage of Lost Fiends
4406,The Ring of Valor
4407,Hall of the Frostwolf
4408,Hall of the Stormpike
4411,Stormwind Harbor
4412,The Makers' Overlook
4413,The Makers' Perch
4414,Scarlet Tower
4415,The Violet Hold
4416,Gundrak
4417,Onslaught Harbor
4418,K3
4419,Snowblind Hills
4420,Snowblind Terrace
4421,Garm
4422,Brunnhildar Village
4423,Sifreldar Village
4424,Valkyrion
4425,The Forlorn Mine
4426,Bor's Breath River
4427,Argent Vanguard
4428,Frosthold
4429,Grom'arsh Crash-Site
4430,Temple of Storms
4431,Engine of the Makers
4432,The Foot Steppes
4433,Dragonspine Peaks
4434,Nidavelir
4435,Narvir's Cradle
4436,Snowdrift Plains
4437,Valley of Ancient Winters
4438,Dun Niffelem
4439,Frostfield Lake
4440,Thunderfall
4441,Camp Tunka'lo
4442,Brann's Base-Camp
4443,Gate of Echoes
4444,Plain of Echoes
4445,Ulduar
4446,Terrace of the Makers
4447,Gate of Lightning
4448,Path of the Titans
4449,Uldis
4450,Loken's Bargain
4451,Bor's Fall
4452,Bor's Breath
4453,Rohemdal Pass
4454,The Storm Foundry
4455,Hibernal Cavern
4456,Voldrune Dwelling
4457,Torseg's Rest
4458,Sparksocket Minefield
4459,Ricket's Folly
4460,Garm's Bane
4461,Garm's Rise
4462,Crystalweb Cavern
4463,Temple of Life
4464,Temple of Order
4465,Temple of Winter
4466,Temple of Invention
4467,Death's Rise
4468,The Dead Fields
4469,Dargath's Demise
4470,The Hidden Hollow
4471,Bernau's Happy Fun Land
4472,Frostgrip's Hollow
4473,The Frigid Tomb
4474,Twin Shores
4475,Zim'bo's Hideout
4476,Abandoned Camp
4477,The Shadow Vault
4478,Coldwind Pass
4479,Winter's Breath Lake
4480,The Forgotten Overlook
4481,Jintha'kalar Passage
4482,Arriga Footbridge
4483,The Lost Passage
4484,Bouldercrag's Refuge
4485,The Inventor's Library
4486,The Frozen Mine
4487,Frostfloe Deep
4488,The Howling Hollow
4489,Crusader Forward Camp
4490,Stormcrest
4491,Bonesnap's Camp
4492,Ufrang's Hall
4493,The Obsidian Sanctum
4494,Ahn'kahet: The Old Kingdom
4495,Fjorn's Anvil
4496,Jotunheim
4497,Savage Ledge
4498,Halls of the Ancestors
4499,The Blighted Pool
4500,The Eye of Eternity
4501,The Argent Vanguard
4502,Mimir's Workshop
4503,Ironwall Dam
4504,Valley of Echoes
4505,The Breach
4506,Scourgeholme
4507,The Broken Front
4508,Mord'rethar: The Death Gate
4509,The Bombardment
4510,Aldur'thar: The Desolation Gate
4511,The Skybreaker
4512,Orgrim's Hammer
4513,Ymirheim
4514,Saronite Mines
4515,The Conflagration
4516,Ironwall Rampart
4517,Weeping Quarry
4518,Corp'rethar: The Horror Gate
4519,The Court of Bones
4520,Malykriss: The Vile Hold
4521,Cathedral of Darkness
4522,Icecrown Citadel
4523,Icecrown Glacier
4524,Valhalas
4525,The Underhalls
4526,Njorndar Village
4527,Balargarde Fortress
4528,Kul'galar Keep
4529,The Crimson Cathedral
4530,Sanctum of Reanimation
4531,The Fleshwerks
4532,Vengeance Landing Inn
4533,Sindragosa's Fall
4534,Wildervar Mine
4535,The Pit of the Fang
4536,Frosthowl Cavern
4537,The Valley of Lost Hope
4538,The Sunken Ring
4539,The Broken Temple
4540,The Valley of Fallen Heroes
4541,Vanguard Infirmary
4542,Hall of the Shaper
4543,Temple of Wisdom
4544,Death's Breach
4545,Abandoned Mine
4546,Ruins of the Scarlet Enclave
4547,Halls of Stone
4548,Halls of Lightning
4549,The Great Tree
4550,The Mirror of Twilight
4551,The Twilight Rivulet
4552,The Decrepit Flow
4553,Forlorn Woods
4554,Ruins of Shandaral
4555,The Azure Front
4556,Violet Stand
4557,The Unbound Thicket
4558,Sunreaver's Command
4559,Windrunner's Overlook
4560,The Underbelly
4564,Krasus' Landing
4567,The Violet Hold
4568,The Eventide
4569,Sewer Exit Pipe
4570,Circle of Wills
4571,Silverwing Flag Room
4572,Warsong Flag Room
4575,Wintergrasp Fortress
4576,Central Bridge
4577,Eastern Bridge
4578,Western Bridge
4579,Dubra'Jin
4580,Crusaders' Pinnacle
4581,Flamewatch Tower
4582,Winter's Edge Tower
4583,Shadowsight Tower
4584,The Cauldron of Flames
4585,Glacial Falls
4586,Windy Bluffs
4587,The Forest of Shadows
4588,Blackwatch
4589,The Chilled Quagmire
4590,The Steppe of Life
4591,Silent Vigil
4592,Gimorak's Den
4593,The Pit of Fiends
4594,Battlescar Spire
4595,Hall of Horrors
4596,The Circle of Suffering
4597,Rise of Suffering
4598,Krasus' Landing
4599,Sewer Exit Pipe
4601,Dalaran Island
4602,Force Interior
4603,Vault of Archavon
4604,Gate of the Red Sun
4605,Gate of the Blue Sapphire
4606,Gate of the Green Emerald
4607,Gate of the Purple Amethyst
4608,Gate of the Yellow Moon
4609,Courtyard of the Ancients
4610,Landing Beach
4611,Westspark Workshop
4612,Eastspark Workshop
4613,Dalaran City
4614,The Violet Citadel Spire
4615,Naz'anak: The Forgotten Depths
